Format Version,1.22,Take Name,Walk straight lateral left LJL 2019-04-16 07.55.40 PM_002,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.56.16.826 下午,Total Frames in Take,941,Total Exported Frames,941,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA180,CA180,CA180,CA560,CA560,CA560,CA570,CA570,CA570,CA6B0,CA6B0,CA6B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
59,0.491667,154.295593,311.475067,16.535137,28.142416,1202.087158,209.393112,-142.419189,331.811401,80.199402,2.285294,1196.671631,-42.026939,,,,,,,,,,,,,,,,,,,
60,0.5,154.319504,311.473175,16.647699,28.501009,1202.135498,209.425049,-142.293365,331.819885,80.46257,2.467682,1196.552368,-41.979771,,,,,,,,,,,,,,,,,,,
61,0.508333,154.343567,311.470032,16.768358,28.850208,1202.185791,209.451508,-142.170975,331.827209,80.731377,2.652235,1196.42395,-41.935543,,,,,,,,,,,,,,,,,,,
62,0.516667,154.368073,311.465454,16.897882,29.18886,1202.237427,209.472336,-142.051453,331.833588,81.004463,2.84011,1196.286499,-41.894012,,,,,,,,,,,,,,,,,,,
63,0.525,154.393402,311.459259,17.036652,29.516195,1202.289917,209.487671,-141.933945,331.839294,81.280937,3.032274,1196.140747,-41.854977,,,,,,,,,,,,,,,,,,,
64,0.533333,154.420029,311.451569,17.184732,29.832003,1202.34314,209.498169,-141.817337,331.844666,81.560234,3.229463,1195.987305,-41.818378,,,,,,,,,,,,,,,,,,,
65,0.541667,154.448685,311.442719,17.342014,30.136795,1202.397339,209.504868,-141.700485,331.850067,81.841827,3.432206,1195.827393,-41.78421,,,,,,,,,,,,,,,,,,,
66,0.55,154.48027,311.433472,17.508307,30.43187,1202.453613,209.509323,-141.582291,331.856079,82.125053,3.640853,1195.661987,-41.752529,,,,,,,,,,,,,,,,,,,
67,0.558333,154.515564,311.42453,17.683327,30.718922,1202.513428,209.513351,-141.461823,331.863159,82.408875,3.855592,1195.492798,-41.723343,,,,,,,,,,,,,,,,,,,
68,0.566667,154.55513,311.416473,17.866625,30.999407,1202.578003,209.518845,-141.338409,331.871765,82.691841,4.076491,1195.320923,-41.696663,,,,,,,,,,,,,,,,,,,
