Format Version,1.22,Take Name,Turn left 90 RHG 2019-04-15 07.37.09 PM_003,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.38.20.454 下午,Total Frames in Take,670,Total Exported Frames,670,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C83F0,C83F0,C83F0,C8440,C8440,C8440,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
93,0.775,-1000.043274,355.395752,1283.668091,-1310.192261,336.671936,1320.414551,-1155.293091,1290.768677,1490.908081,-1161.808716,1295.164307,1253.377563,,,,,,,,,,,,,,,,,,,
94,0.783333,-1000.024902,355.392944,1283.668335,-1310.159302,336.68634,1320.447021,-1155.206421,1290.789673,1490.869385,-1161.76001,1295.119995,1253.32666,,,,,,,,,,,,,,,,,,,
95,0.791667,-1000.004761,355.389709,1283.670776,-1310.12561,336.700745,1320.481445,-1155.123413,1290.811279,1490.833008,-1161.709229,1295.074463,1253.278809,,,,,,,,,,,,,,,,,,,
96,0.8,-999.98291,355.386261,1283.675415,-1310.091187,336.715302,1320.517822,-1155.044312,1290.833618,1490.799316,-1161.655762,1295.027954,1253.234863,,,,,,,,,,,,,,,,,,,
97,0.808333,-999.959229,355.382629,1283.682007,-1310.055786,336.730194,1320.555908,-1154.969727,1290.857056,1490.768921,-1161.599487,1294.980347,1253.195679,,,,,,,,,,,,,,,,,,,
98,0.816667,-999.933899,355.378906,1283.689697,-1310.019531,336.745422,1320.595947,-1154.899536,1290.881714,1490.742065,-1161.540527,1294.932373,1253.161499,,,,,,,,,,,,,,,,,,,
99,0.825,-999.906921,355.375122,1283.698242,-1309.982056,336.760986,1320.637817,-1154.833618,1290.907837,1490.719604,-1161.478638,1294.884155,1253.133057,,,,,,,,,,,,,,,,,,,
100,0.833333,-999.87854,355.371155,1283.706787,-1309.943359,336.776855,1320.681519,-1154.771973,1290.935547,1490.701904,-1161.414429,1294.836792,1253.110474,,,,,,,,,,,,,,,,,,,
101,0.841667,-999.848755,355.366852,1283.714966,-1309.903442,336.792755,1320.727295,-1154.713989,1290.9646,1490.689575,-1161.3479,1294.790527,1253.09436,,,,,,,,,,,,,,,,,,,
102,0.85,-999.818054,355.361969,1283.722534,-1309.862671,336.808472,1320.775269,-1154.659546,1290.994873,1490.682983,-1161.279297,1294.746338,1253.084595,,,,,,,,,,,,,,,,,,,
103,0.858333,-999.786194,355.356201,1283.729248,-1309.821045,336.823486,1320.825928,-1154.608521,1291.026245,1490.682617,-1161.208618,1294.70459,1253.081299,,,,,,,,,,,,,,,,,,,
104,0.866667,-999.753357,355.34906,1283.734863,-1309.778809,336.837341,1320.879639,-1154.560669,1291.05835,1490.688965,-1161.135742,1294.665527,1253.084595,,,,,,,,,,,,,,,,,,,
105,0.875,-999.719421,355.340332,1283.739746,-1309.736328,336.849457,1320.937134,-1154.516113,1291.090454,1490.701904,-1161.060425,1294.629639,1253.094238,,,,,,,,,,,,,,,,,,,
106,0.883333,-999.684448,355.32962,1283.743652,-1309.69397,336.859131,1320.999268,-1154.475098,1291.121948,1490.72168,-1160.9823,1294.597168,1253.109619,,,,,,,,,,,,,,,,,,,
107,0.891667,-999.648254,355.316711,1283.746704,-1309.651733,336.865845,1321.06665,-1154.437378,1291.151855,1490.748169,-1160.901001,1294.568237,1253.130493,,,,,,,,,,,,,,,,,,,
108,0.9,-999.610901,355.301361,1283.748779,-1309.609985,336.869019,1321.139648,-1154.403442,1291.179565,1490.781128,-1160.816406,1294.542969,1253.15625,,,,,,,,,,,,,,,,,,,
109,0.908333,-999.572388,355.283417,1283.749878,-1309.568848,336.868256,1321.219116,-1154.373169,1291.204102,1490.820435,-1160.728638,1294.521362,1253.186646,,,,,,,,,,,,,,,,,,,
110,0.916667,-999.532898,355.262848,1283.749634,-1309.528442,336.863129,1321.30542,-1154.346802,1291.225098,1490.865845,-1160.637695,1294.503296,1253.22168,,,,,,,,,,,,,,,,,,,
111,0.925,-999.492554,355.239624,1283.747925,-1309.489136,336.853394,1321.398926,-1154.324463,1291.241943,1490.917358,-1160.543823,1294.489014,1253.261108,,,,,,,,,,,,,,,,,,,
112,0.933333,-999.451721,355.213806,1283.744629,-1309.450806,336.838654,1321.500488,-1154.306152,1291.254639,1490.974731,-1160.447388,1294.478149,1253.305176,,,,,,,,,,,,,,,,,,,
113,0.941667,-999.410583,355.185364,1283.739502,-1309.413452,336.818695,1321.61084,-1154.292114,1291.263062,1491.038208,-1160.348755,1294.470825,1253.354248,,,,,,,,,,,,,,,,,,,
114,0.95,-999.369263,355.154419,1283.732666,-1309.377441,336.793213,1321.730713,-1154.282349,1291.267456,1491.1073,-1160.249023,1294.466675,1253.408081,,,,,,,,,,,,,,,,,,,
115,0.958333,-999.327881,355.121063,1283.724487,-1309.342896,336.761932,1321.861572,-1154.276978,1291.268066,1491.182129,-1160.14856,1294.46582,1253.466919,,,,,,,,,,,,,,,,,,,
