Format Version,1.22,Take Name,Turn left 90  LJL 2019-04-16 07.59.36 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 08.00.16.955 下午,Total Frames in Take,859,Total Exported Frames,859,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C3500,C3500,C3500,C3540,C3540,C3540,C36D0,C36D0,C36D0,C36F0,C36F0,C36F0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
48,0.4,-971.966919,313.848511,1515.080566,-1288.574219,330.469879,1535.34436,-1128.141357,1201.360596,1427.319824,-1131.644409,1195.338989,1679.948975,,,,,,,,,,,,,,,,,,,
49,0.408333,-971.998657,313.866486,1515.1073,-1288.582031,330.467163,1535.356934,-1128.309326,1201.384521,1427.352661,-1131.720459,1195.303589,1679.974731,,,,,,,,,,,,,,,,,,,
50,0.416667,-972.031006,313.884979,1515.137817,-1288.590454,330.464874,1535.36792,-1128.477051,1201.408691,1427.383789,-1131.801147,1195.266724,1679.99646,,,,,,,,,,,,,,,,,,,
51,0.425,-972.06366,313.904022,1515.172119,-1288.599121,330.463043,1535.377075,-1128.644287,1201.433472,1427.41333,-1131.886841,1195.228516,1680.014648,,,,,,,,,,,,,,,,,,,
52,0.433333,-972.09613,313.923676,1515.210449,-1288.60791,330.4617,1535.383667,-1128.810181,1201.458374,1427.44165,-1131.977661,1195.189697,1680.029297,,,,,,,,,,,,,,,,,,,
53,0.441667,-972.128052,313.944,1515.252808,-1288.616699,330.460754,1535.387573,-1128.974487,1201.483765,1427.468994,-1132.073608,1195.150391,1680.041016,,,,,,,,,,,,,,,,,,,
54,0.45,-972.158875,313.964905,1515.299316,-1288.624756,330.460144,1535.387939,-1129.136719,1201.509521,1427.496094,-1132.174194,1195.111328,1680.050659,,,,,,,,,,,,,,,,,,,
55,0.458333,-972.188354,313.986267,1515.350098,-1288.63208,330.459686,1535.384644,-1129.296387,1201.535278,1427.523682,-1132.279297,1195.072876,1680.058594,,,,,,,,,,,,,,,,,,,
56,0.466667,-972.216187,314.007965,1515.405151,-1288.638062,330.459229,1535.377441,-1129.453125,1201.560791,1427.552979,-1132.387817,1195.035522,1680.065918,,,,,,,,,,,,,,,,,,,
57,0.475,-972.242126,314.029999,1515.464722,-1288.6427,330.458832,1535.366211,-1129.606934,1201.585693,1427.584717,-1132.499512,1194.999878,1680.073364,,,,,,,,,,,,,,,,,,,
58,0.483333,-972.265991,314.052246,1515.52832,-1288.645508,330.458466,1535.351196,-1129.757324,1201.609253,1427.620361,-1132.613525,1194.966187,1680.082153,,,,,,,,,,,,,,,,,,,
59,0.491667,-972.287842,314.074768,1515.596069,-1288.646362,330.458252,1535.33252,-1129.904297,1201.631348,1427.660645,-1132.729248,1194.934814,1680.093994,,,,,,,,,,,,,,,,,,,
60,0.5,-972.307495,314.097351,1515.667236,-1288.644775,330.458374,1535.311035,-1130.048096,1201.651123,1427.706421,-1132.845825,1194.90625,1680.110352,,,,,,,,,,,,,,,,,,,
61,0.508333,-972.325012,314.119904,1515.741211,-1288.640625,330.459045,1535.286865,-1130.188721,1201.668091,1427.758545,-1132.962402,1194.880737,1680.132813,,,,,,,,,,,,,,,,,,,
