Format Version,1.22,Take Name,walk straight forwar RHG 2019-04-15 07.33.32 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.35.00.133 下午,Total Frames in Take,1163,Total Exported Frames,1163,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C8390,C8390,C8390,C83B0,C83B0,C83B0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
280,2.333333,160.083755,347.736786,-218.626083,-159.474976,333.96933,-189.329056,30.724981,1291.9729,-272.833893,18.565382,1286.214355,-35.936844,,,,,,,,,,,,,,,,,,,
281,2.341667,160.057266,347.747467,-218.553207,-159.493088,333.94989,-189.402206,30.76454,1292.025024,-272.656982,18.392048,1286.160767,-35.811287,,,,,,,,,,,,,,,,,,,
282,2.35,160.031891,347.75943,-218.478943,-159.51326,333.930725,-189.475708,30.791996,1292.090454,-272.460083,18.217964,1286.106812,-35.672344,,,,,,,,,,,,,,,,,,,
283,2.358333,160.008301,347.772644,-218.403763,-159.535782,333.911896,-189.548798,30.808962,1292.168213,-272.24469,18.043043,1286.052856,-35.521072,,,,,,,,,,,,,,,,,,,
284,2.366667,159.987061,347.787109,-218.328186,-159.560928,333.893341,-189.620834,30.817286,1292.257202,-272.012543,17.866793,1285.999023,-35.358715,,,,,,,,,,,,,,,,,,,
285,2.375,159.968521,347.802612,-218.252991,-159.589035,333.874725,-189.691422,30.819067,1292.356079,-271.765472,17.68854,1285.945679,-35.186615,,,,,,,,,,,,,,,,,,,
286,2.383333,159.952667,347.818817,-218.17897,-159.620575,333.855804,-189.760315,30.81662,1292.463745,-271.505371,17.507545,1285.892822,-35.006203,,,,,,,,,,,,,,,,,,,
287,2.391667,159.93924,347.835327,-218.106903,-159.656021,333.836182,-189.827362,30.812344,1292.578857,-271.234436,17.323149,1285.840698,-34.818981,,,,,,,,,,,,,,,,,,,
288,2.4,159.927917,347.851685,-218.037292,-159.695923,333.815399,-189.892624,30.808495,1292.700073,-270.954926,17.134966,1285.789185,-34.626465,,,,,,,,,,,,,,,,,,,
289,2.408333,159.918472,347.867462,-217.970245,-159.740768,333.79303,-189.956177,30.807055,1292.825928,-270.669434,16.943035,1285.738159,-34.430096,,,,,,,,,,,,,,,,,,,
290,2.416667,159.91095,347.882355,-217.905426,-159.790955,333.768707,-190.018219,30.809689,1292.955444,-270.38028,16.74778,1285.6875,-34.231194,,,,,,,,,,,,,,,,,,,
291,2.425,159.905685,347.89621,-217.842041,-159.846741,333.742096,-190.079102,30.817762,1293.087036,-270.089844,16.549927,1285.637451,-34.030987,,,,,,,,,,,,,,,,,,,
292,2.433333,159.90332,347.908905,-217.778854,-159.908218,333.713013,-190.139282,30.832239,1293.219727,-269.80014,16.350481,1285.588257,-33.83054,,,,,,,,,,,,,,,,,,,
293,2.441667,159.904678,347.92041,-217.714432,-159.975174,333.681549,-190.199295,30.853687,1293.352295,-269.513,16.150738,1285.540283,-33.630768,,,,,,,,,,,,,,,,,,,
294,2.45,159.910767,347.930695,-217.647217,-160.047012,333.647858,-190.259796,30.882347,1293.484009,-269.229919,15.952136,1285.493652,-33.432472,,,,,,,,,,,,,,,,,,,
295,2.458333,159.922577,347.939697,-217.575821,-160.122726,333.612152,-190.321533,30.91815,1293.614014,-268.952057,15.756065,1285.44873,-33.236359,,,,,,,,,,,,,,,,,,,
296,2.466667,159.940765,347.947144,-217.499298,-160.201004,333.574768,-190.385239,30.960709,1293.742065,-268.680481,15.563739,1285.405396,-33.042995,,,,,,,,,,,,,,,,,,,
297,2.475,159.965851,347.952759,-217.417236,-160.280273,333.536133,-190.451691,31.009348,1293.867432,-268.416016,15.376225,1285.363647,-32.852726,,,,,,,,,,,,,,,,,,,
298,2.483333,159.998001,347.956146,-217.329803,-160.358871,333.496521,-190.521576,31.063253,1293.989868,-268.159363,15.194524,1285.323364,-32.665665,,,,,,,,,,,,,,,,,,,
299,2.491667,160.03714,347.957153,-217.237625,-160.435196,333.456238,-190.595398,31.121626,1294.109131,-267.910858,15.019615,1285.284546,-32.481865,,,,,,,,,,,,,,,,,,,
300,2.5,160.082932,347.955688,-217.141785,-160.507889,333.415558,-190.673325,31.183764,1294.225098,-267.670807,14.852502,1285.246826,-32.301422,,,,,,,,,,,,,,,,,,,
301,2.508333,160.134766,347.951691,-217.043594,-160.575958,333.374664,-190.755219,31.249105,1294.337646,-267.439392,14.694345,1285.210693,-32.124542,,,,,,,,,,,,,,,,,,,
302,2.516667,160.191864,347.945221,-216.944534,-160.63887,333.333893,-190.840668,31.317316,1294.446899,-267.216705,14.546573,1285.176025,-31.951521,,,,,,,,,,,,,,,,,,,
303,2.525,160.253448,347.936462,-216.845917,-160.696487,333.293457,-190.929016,31.388353,1294.553345,-267.002899,14.410838,1285.143188,-31.782724,,,,,,,,,,,,,,,,,,,
304,2.533333,160.318741,347.92572,-216.748795,-160.748932,333.253723,-191.019485,31.46242,1294.657471,-266.798035,14.288892,1285.112183,-31.618498,,,,,,,,,,,,,,,,,,,
305,2.541667,160.387253,347.913635,-216.653778,-160.796524,333.214844,-191.111221,31.539804,1294.759399,-266.602142,14.182502,1285.08313,-31.459089,,,,,,,,,,,,,,,,,,,
306,2.55,160.458893,347.901093,-216.560837,-160.839676,333.177185,-191.203278,31.6208,1294.859741,-266.415039,14.09341,1285.056152,-31.304609,,,,,,,,,,,,,,,,,,,
307,2.558333,160.534225,347.889648,-216.469147,-160.878616,333.14093,-191.29454,31.705626,1294.958862,-266.236572,14.02322,1285.030884,-31.155085,,,,,,,,,,,,,,,,,,,
308,2.566667,160.614258,347.881104,-216.377411,-160.913162,333.106476,-191.383713,31.79447,1295.056641,-266.066589,13.973291,1285.007202,-31.010487,,,,,,,,,,,,,,,,,,,
309,2.575,160.699524,347.876282,-216.285049,-160.942642,333.074188,-191.469498,31.887613,1295.15332,-265.904846,13.944701,1284.984863,-30.870722,,,,,,,,,,,,,,,,,,,
310,2.583333,160.789581,347.874146,-216.193222,-160.965912,333.044464,-191.550613,31.985559,1295.248535,-265.751007,13.93831,1284.963257,-30.73564,,,,,,,,,,,,,,,,,,,
311,2.591667,160.883469,347.87262,-216.104141,-160.981598,333.017792,-191.626129,32.089108,1295.342285,-265.604614,13.954839,1284.942139,-30.604967,,,,,,,,,,,,,,,,,,,
312,2.6,160.980362,347.870087,-216.019974,-160.988251,332.994507,-191.695541,32.199364,1295.434937,-265.464996,13.994907,1284.921143,-30.478313,,,,,,,,,,,,,,,,,,,
313,2.608333,161.079636,347.865265,-215.942825,-160.984604,332.974884,-191.758759,32.317753,1295.526245,-265.331238,14.059034,1284.899902,-30.355146,,,,,,,,,,,,,,,,,,,
314,2.616667,161.18071,347.857147,-215.874847,-160.969604,332.959015,-191.816055,32.445904,1295.616577,-265.202545,14.147686,1284.878052,-30.234781,,,,,,,,,,,,,,,,,,,
315,2.625,161.283173,347.845001,-215.818115,-160.942627,332.947083,-191.868011,32.58559,1295.705933,-265.078125,14.261323,1284.855103,-30.116381,,,,,,,,,,,,,,,,,,,
316,2.633333,161.386765,347.828125,-215.774475,-160.903488,332.939056,-191.915207,32.738655,1295.794189,-264.957214,14.400375,1284.831055,-29.999001,,,,,,,,,,,,,,,,,,,
317,2.641667,161.49147,347.806152,-215.7453,-160.85228,332.934937,-191.95845,32.906857,1295.88147,-264.839203,14.565188,1284.805542,-29.88167,,,,,,,,,,,,,,,,,,,
318,2.65,161.597641,347.77887,-215.731339,-160.789474,332.934662,-191.998505,33.091686,1295.967529,-264.723328,14.756085,1284.778442,-29.763428,,,,,,,,,,,,,,,,,,,
319,2.658333,161.705872,347.746185,-215.732666,-160.715652,332.938049,-192.036179,33.294189,1296.05188,-264.608917,14.973514,1284.749878,-29.643312,,,,,,,,,,,,,,,,,,,
320,2.666667,161.817017,347.708344,-215.748688,-160.63147,332.944885,-192.07222,33.514893,1296.133667,-264.49527,15.218159,1284.719482,-29.520321,,,,,,,,,,,,,,,,,,,
321,2.675,161.932068,347.665741,-215.778122,-160.53743,332.955017,-192.107178,33.753849,1296.212036,-264.381836,15.49092,1284.687256,-29.393456,,,,,,,,,,,,,,,,,,,
322,2.683333,162.052094,347.618927,-215.819168,-160.434128,332.968018,-192.141449,34.010754,1296.286255,-264.267914,15.79277,1284.653198,-29.261787,,,,,,,,,,,,,,,,,,,
323,2.691667,162.178146,347.568787,-215.869476,-160.321976,332.983673,-192.175262,34.285061,1296.35498,-264.153015,16.12462,1284.617188,-29.12454,,,,,,,,,,,,,,,,,,,
324,2.7,162.311264,347.516174,-215.926422,-160.201385,333.001709,-192.208801,34.576111,1296.417847,-264.036438,16.487234,1284.579224,-28.981157,,,,,,,,,,,,,,,,,,,
325,2.708333,162.452362,347.461975,-215.987183,-160.072708,333.021881,-192.242218,34.883263,1296.474609,-263.917755,16.881199,1284.539429,-28.83127,,,,,,,,,,,,,,,,,,,
326,2.716667,162.602097,347.406891,-216.048935,-159.936325,333.044098,-192.275681,35.205967,1296.525269,-263.796417,17.306904,1284.497925,-28.674658,,,,,,,,,,,,,,,,,,,
327,2.725,162.760834,347.35141,-216.108963,-159.792679,333.068451,-192.309296,35.543804,1296.570313,-263.671936,17.764481,1284.455322,-28.511229,,,,,,,,,,,,,,,,,,,
328,2.733333,162.928619,347.295624,-216.164673,-159.642487,333.09491,-192.342773,35.896446,1296.610474,-263.543823,18.253832,1284.411621,-28.341051,,,,,,,,,,,,,,,,,,,
329,2.741667,163.105301,347.239349,-216.213638,-159.486588,333.123505,-192.37532,36.263664,1296.646362,-263.411621,18.774721,1284.367432,-28.164339,,,,,,,,,,,,,,,,,,,
330,2.75,163.290573,347.182159,-216.25351,-159.325974,333.153839,-192.40538,36.645206,1296.678711,-263.274872,19.326956,1284.323364,-27.981327,,,,,,,,,,,,,,,,,,,
331,2.758333,163.484314,347.123108,-216.28215,-159.161575,333.185577,-192.430573,37.040833,1296.708252,-263.13324,19.910553,1284.279297,-27.792141,,,,,,,,,,,,,,,,,,,
332,2.766667,163.686432,347.061188,-216.297546,-158.9944,333.218109,-192.447968,37.450428,1296.735596,-262.986084,20.525793,1284.23584,-27.596645,,,,,,,,,,,,,,,,,,,
333,2.775,163.897079,346.995209,-216.297791,-158.825256,333.250854,-192.454254,37.874191,1296.761597,-262.832855,21.172977,1284.192383,-27.394413,,,,,,,,,,,,,,,,,,,
334,2.783333,164.116623,346.924164,-216.28096,-158.654816,333.283325,-192.446075,38.312675,1296.786621,-262.672699,21.85216,1284.149292,-27.184818,,,,,,,,,,,,,,,,,,,
335,2.791667,164.345596,346.847198,-216.245117,-158.483582,333.315277,-192.420288,38.766682,1296.811279,-262.504822,22.563011,1284.105957,-26.967152,,,,,,,,,,,,,,,,,,,
336,2.8,164.584717,346.763824,-216.188126,-158.311951,333.346588,-192.374008,39.237049,1296.835449,-262.328461,23.305012,1284.062256,-26.740654,,,,,,,,,,,,,,,,,,,
337,2.808333,164.834915,346.673676,-216.107773,-158.140167,333.377228,-192.304703,39.724422,1296.859375,-262.142914,24.07786,1284.018311,-26.504501,,,,,,,,,,,,,,,,,,,
338,2.816667,165.097382,346.576538,-216.001495,-157.968445,333.407471,-192.210098,40.229126,1296.882813,-261.947876,24.881817,1283.973877,-26.25787,,,,,,,,,,,,,,,,,,,
339,2.825,165.373596,346.47226,-215.866425,-157.796875,333.437286,-192.087936,40.751232,1296.905518,-261.743042,25.717793,1283.929688,-26.000042,,,,,,,,,,,,,,,,,,,
340,2.833333,165.665268,346.360901,-215.699432,-157.625381,333.466858,-191.93576,41.290703,1296.927124,-261.528259,26.586969,1283.885864,-25.730528,,,,,,,,,,,,,,,,,,,
341,2.841667,165.974075,346.242371,-215.497437,-157.453674,333.495941,-191.750793,41.847507,1296.947021,-261.303436,27.490219,1283.842651,-25.449137,,,,,,,,,,,,,,,,,,,
342,2.85,166.301254,346.116547,-215.257889,-157.28125,333.524292,-191.529724,42.421532,1296.96521,-261.06842,28.427757,1283.800171,-25.155968,,,,,,,,,,,,,,,,,,,
343,2.858333,166.647308,345.98291,-214.979065,-157.107559,333.551392,-191.268768,43.01247,1296.981689,-260.82309,29.399178,1283.758301,-24.851225,,,,,,,,,,,,,,,,,,,
344,2.866667,167.012115,345.840851,-214.660339,-156.932098,333.576721,-190.963806,43.619785,1296.99585,-260.567322,30.403797,1283.717041,-24.534975,,,,,,,,,,,,,,,,,,,
345,2.875,167.394928,345.689758,-214.301895,-156.754501,333.599884,-190.610352,44.242737,1297.007324,-260.300842,31.441055,1283.676025,-24.206987,,,,,,,,,,,,,,,,,,,
346,2.883333,167.794632,345.529388,-213.904785,-156.574585,333.620697,-190.203629,44.880486,1297.015137,-260.023499,32.510822,1283.635376,-23.866768,,,,,,,,,,,,,,,,,,,
347,2.891667,168.209686,345.359833,-213.471039,-156.392334,333.638794,-189.738556,45.532272,1297.018311,-259.735107,33.6133,1283.594727,-23.513725,,,,,,,,,,,,,,,,,,,
348,2.9,168.638092,345.181519,-213.003708,-156.207886,333.654022,-189.209763,46.197575,1297.016113,-259.435486,34.748459,1283.554321,-23.147478,,,,,,,,,,,,,,,,,,,
349,2.908333,169.077347,344.995026,-212.506927,-156.021652,333.666138,-188.611404,46.876125,1297.007935,-259.12439,35.915363,1283.514282,-22.768074,,,,,,,,,,,,,,,,,,,
350,2.916667,169.52478,344.800964,-211.985519,-155.834183,333.675171,-187.937256,47.567772,1296.993164,-258.801636,37.112274,1283.474365,-22.37591,,,,,,,,,,,,,,,,,,,
351,2.925,169.977921,344.600189,-211.444427,-155.646072,333.681213,-187.180634,48.272442,1296.971191,-258.466797,38.337242,1283.434692,-21.971411,,,,,,,,,,,,,,,,,,,
352,2.933333,170.434677,344.393372,-210.888794,-155.457932,333.684479,-186.334396,48.990055,1296.941895,-258.119354,39.588417,1283.395264,-21.554907,,,,,,,,,,,,,,,,,,,
353,2.941667,170.893509,344.180939,-210.32373,-155.270172,333.68515,-185.391098,49.720551,1296.904785,-257.758575,40.863827,1283.355591,-21.126787,,,,,,,,,,,,,,,,,,,
354,2.95,171.353363,343.963318,-209.754333,-155.083176,333.68338,-184.343002,50.463898,1296.859741,-257.383881,42.160954,1283.315186,-20.687748,,,,,,,,,,,,,,,,,,,
355,2.958333,171.813828,343.740997,-209.185516,-154.897293,333.679199,-183.182144,51.2201,1296.806641,-256.994446,43.476673,1283.272705,-20.238874,,,,,,,,,,,,,,,,,,,
356,2.966667,172.274811,343.514496,-208.621994,-154.713013,333.672974,-181.900467,51.989174,1296.745361,-256.589447,44.807446,1283.226685,-19.781469,,,,,,,,,,,,,,,,,,,
357,2.975,172.736557,343.284332,-208.067902,-154.531021,333.665131,-180.489777,52.771008,1296.67627,-256.167664,46.149509,1283.175293,-19.316534,,,,,,,,,,,,,,,,,,,
358,2.983333,173.199203,343.051086,-207.526749,-154.351852,333.656128,-178.941986,53.565186,1296.599243,-255.727798,47.498844,1283.116821,-18.843935,,,,,,,,,,,,,,,,,,,
359,2.991667,173.662445,342.815002,-207.001236,-154.175751,333.646301,-177.249191,54.371002,1296.514404,-255.268448,48.85125,1283.049072,-18.361588,,,,,,,,,,,,,,,,,,,
360,3,174.125214,342.576324,-206.493607,-154.002472,333.636047,-175.403915,55.187485,1296.421875,-254.788101,50.202877,1282.970947,-17.865515,,,,,,,,,,,,,,,,,,,
361,3.008333,174.585709,342.335052,-206.005539,-153.831299,333.626312,-173.39917,56.013351,1296.321777,-254.285217,51.550812,1282.881226,-17.350853,,,,,,,,,,,,,,,,,,,
362,3.016667,175.041611,342.091095,-205.53862,-153.661453,333.618958,-171.228577,56.847012,1296.214478,-253.758347,52.892723,1282.779907,-16.813007,,,,,,,,,,,,,,,,,,,
363,3.025,175.490372,341.844421,-205.094254,-153.492218,333.617249,-168.886597,57.686569,1296.099976,-253.2061,54.225529,1282.666504,-16.248732,,,,,,,,,,,,,,,,,,,
364,3.033333,175.92981,341.595337,-204.673431,-153.322556,333.62561,-166.368652,58.529964,1295.978882,-252.626984,55.544598,1282.539917,-15.65654,,,,,,,,,,,,,,,,,,,
365,3.041667,176.358322,341.344849,-204.276382,-153.150955,333.649689,-163.671204,59.375042,1295.851685,-252.019379,56.844475,1282.39917,-15.035846,,,,,,,,,,,,,,,,,,,
366,3.05,176.774414,341.094421,-203.902817,-152.975311,333.696259,-160.792175,60.219528,1295.719482,-251.381577,58.120255,1282.243286,-14.385794,,,,,,,,,,,,,,,,,,,
367,3.058333,177.176453,340.846436,-203.552032,-152.792908,333.773163,-157.730865,61.0611,1295.583618,-250.711716,59.367893,1282.07251,-13.704985,,,,,,,,,,,,,,,,,,,
368,3.066667,177.562851,340.604004,-203.223053,-152.600586,333.889374,-154.488068,61.897358,1295.445557,-250.00798,60.583656,1281.888184,-12.991856,,,,,,,,,,,,,,,,,,,
369,3.075,177.932419,340.371338,-202.914169,-152.394913,334.05484,-151.065811,62.725842,1295.307251,-249.268738,61.763561,1281.691528,-12.245028,,,,,,,,,,,,,,,,,,,
370,3.083333,178.284225,340.15332,-202.62323,-152.172211,334.28009,-147.467102,63.544117,1295.170532,-248.492523,62.903336,1281.484863,-11.463408,,,,,,,,,,,,,,,,,,,
371,3.091667,178.616913,339.953888,-202.348633,-151.928772,334.575043,-143.696045,64.349838,1295.037354,-247.677902,63.998653,1281.270142,-10.646172,,,,,,,,,,,,,,,,,,,
372,3.1,178.927994,339.775177,-202.090164,-151.660873,334.94751,-139.757767,65.140991,1294.909912,-246.823563,65.045738,1281.049805,-9.792527,,,,,,,,,,,,,,,,,,,
373,3.108333,179.214478,339.617706,-201.84816,-151.365311,335.402313,-135.658585,65.915955,1294.790283,-245.928101,66.041931,1280.826904,-8.901311,,,,,,,,,,,,,,,,,,,
374,3.116667,179.473846,339.481781,-201.622116,-151.039658,335.941254,-131.405426,66.673592,1294.680298,-244.990036,66.985962,1280.605103,-7.970781,,,,,,,,,,,,,,,,,,,
375,3.125,179.704575,339.367432,-201.410126,-150.682449,336.562592,-127.005173,67.413109,1294.581299,-244.00769,67.877586,1280.387939,-6.998718,,,,,,,,,,,,,,,,,,,
376,3.133333,179.906143,339.274261,-201.209137,-150.293472,337.260986,-122.463593,68.133904,1294.49353,-242.979111,68.717117,1280.179199,-5.982586,,,,,,,,,,,,,,,,,,,
377,3.141667,180.079071,339.201202,-201.015305,-149.873627,338.027069,-117.784729,68.835579,1294.416748,-241.90184,69.505379,1279.981201,-4.919539,,,,,,,,,,,,,,,,,,,
378,3.15,180.224686,339.146851,-200.824295,-149.424866,338.847473,-112.970932,69.518013,1294.350586,-240.773056,70.243752,1279.796509,-3.80635,,,,,,,,,,,,,,,,,,,
379,3.158333,180.345062,339.109406,-200.631729,-148.949677,339.705261,-108.022987,70.181374,1294.294556,-239.589447,70.934158,1279.626343,-2.639464,,,,,,,,,,,,,,,,,,,
380,3.166667,180.442642,339.087036,-200.433426,-148.451218,340.580658,-102.940453,70.82589,1294.247925,-238.347687,71.578949,1279.471313,-1.415103,,,,,,,,,,,,,,,,,,,
381,3.175,180.519913,339.078156,-200.225739,-147.933746,341.453888,-97.722725,71.451668,1294.209717,-237.044327,72.180969,1279.331055,-0.129341,,,,,,,,,,,,,,,,,,,
382,3.183333,180.578949,339.081177,-200.005569,-147.402161,342.306732,-92.369957,72.058792,1294.179077,-235.676056,72.743622,1279.204468,1.221819,,,,,,,,,,,,,,,,,,,
383,3.191667,180.621231,339.094635,-199.770569,-146.860275,343.121704,-86.882942,72.647202,1294.154907,-234.239838,73.270622,1279.0896,2.642221,,,,,,,,,,,,,,,,,,,
384,3.2,180.647507,339.117035,-199.51889,-146.310272,343.881989,-81.262863,73.216599,1294.135986,-232.733002,73.765594,1278.983643,4.135306,,,,,,,,,,,,,,,,,,,
385,3.208333,180.657837,339.146729,-199.249084,-145.753418,344.573486,-75.511452,73.766319,1294.120239,-231.15332,74.231689,1278.882446,5.703961,,,,,,,,,,,,,,,,,,,
386,3.216667,180.651718,339.181946,-198.959946,-145.191238,345.186981,-69.631371,74.295448,1294.105469,-229.4991,74.671089,1278.78186,7.350367,,,,,,,,,,,,,,,,,,,
387,3.225,180.628342,339.220734,-198.650391,-144.62738,345.720886,-63.626827,74.803024,1294.089478,-227.768982,75.084633,1278.67627,9.075824,,,,,,,,,,,,,,,,,,,
388,3.233333,180.586624,339.260681,-198.319427,-144.067322,346.180695,-57.503624,75.288261,1294.069336,-225.96196,75.472038,1278.560547,10.880894,,,,,,,,,,,,,,,,,,,
389,3.241667,180.52562,339.299194,-197.966034,-143.515503,346.574188,-51.268257,75.750511,1294.042114,-224.077072,75.832634,1278.42981,12.765806,,,,,,,,,,,,,,,,,,,
390,3.25,180.444824,339.334076,-197.58902,-142.974319,346.908264,-44.926926,76.189095,1294.005005,-222.113571,76.165733,1278.280518,14.730772,,,,,,,,,,,,,,,,,,,
391,3.258333,180.344574,339.363525,-197.186859,-142.445801,347.18985,-38.485039,76.603226,1293.955444,-220.07074,76.470436,1278.109375,16.775982,,,,,,,,,,,,,,,,,,,
392,3.266667,180.226196,339.386871,-196.757568,-141.932617,347.426697,-31.947117,76.992043,1293.890625,-217.94812,76.745148,1277.914063,18.90143,,,,,,,,,,,,,,,,,,,
393,3.275,180.092133,339.404785,-196.298767,-141.437805,347.62735,-25.316854,77.354538,1293.808472,-215.745514,76.987633,1277.692505,21.106825,,,,,,,,,,,,,,,,,,,
394,3.283333,179.94574,339.419189,-195.807465,-140.963913,347.801178,-18.596943,77.689713,1293.707397,-213.462982,77.195328,1277.443604,23.391573,,,,,,,,,,,,,,,,,,,
395,3.291667,179.791046,339.433563,-195.279938,-140.512802,347.958527,-11.789018,77.996719,1293.585938,-211.10083,77.365479,1277.166504,25.754803,,,,,,,,,,,,,,,,,,,
396,3.3,179.631973,339.451508,-194.712631,-140.086029,348.109833,-4.894321,78.274757,1293.443115,-208.659576,77.49527,1276.860962,28.195522,,,,,,,,,,,,,,,,,,,
397,3.308333,179.470856,339.474823,-194.103836,-139.685211,348.264618,2.08518,78.522942,1293.27832,-206.139847,77.582283,1276.527588,30.71286,,,,,,,,,,,,,,,,,,,
398,3.316667,179.307755,339.50238,-193.454666,-139.312195,348.430389,9.146353,78.740219,1293.091309,-203.542343,77.624649,1276.167236,33.306145,,,,,,,,,,,,,,,,,,,
399,3.325,179.141357,339.531616,-192.767685,-138.968658,348.613342,16.285168,78.925568,1292.881714,-200.867569,77.620995,1275.781128,35.974953,,,,,,,,,,,,,,,,,,,
400,3.333333,178.970718,339.561432,-192.044189,-138.65593,348.81839,23.496954,79.078163,1292.649658,-198.115906,77.570366,1275.370605,38.719128,,,,,,,,,,,,,,,,,,,
401,3.341667,178.796524,339.593689,-191.282898,-138.37471,349.049469,30.776453,79.197502,1292.395264,-195.287292,77.471962,1274.93689,41.538742,,,,,,,,,,,,,,,,,,,
402,3.35,178.620453,339.632019,-190.481033,-138.124878,349.309479,38.117737,79.28334,1292.118774,-192.381302,77.325005,1274.481689,44.434044,,,,,,,,,,,,,,,,,,,
403,3.358333,178.443863,339.679077,-189.636597,-137.905441,349.600433,45.51413,79.335495,1291.820801,-189.397186,77.128586,1274.005737,47.405441,,,,,,,,,,,,,,,,,,,
404,3.366667,178.266754,339.735199,-188.749191,-137.714813,349.923187,52.958145,79.353905,1291.501343,-186.333939,76.88163,1273.510254,50.453442,,,,,,,,,,,,,,,,,,,
405,3.375,178.088348,339.799866,-187.818756,-137.551193,350.277527,60.441383,79.33857,1291.161133,-183.190613,76.58297,1272.995483,53.578655,,,,,,,,,,,,,,,,,,,
406,3.383333,177.908264,339.873566,-186.843384,-137.412689,350.661652,67.954315,79.289482,1290.800293,-179.966293,76.231522,1272.461548,56.781792,,,,,,,,,,,,,,,,,,,
407,3.391667,177.726456,339.957916,-185.819016,-137.297531,351.072601,75.486443,79.206429,1290.418945,-176.660187,75.826653,1271.908691,60.063713,,,,,,,,,,,,,,,,,,,
408,3.4,177.542175,340.053436,-184.741257,-137.204498,351.506104,83.026619,79.089005,1290.016846,-173.2715,75.368301,1271.336792,63.425354,,,,,,,,,,,,,,,,,,,
409,3.408333,177.353378,340.15802,-183.60672,-137.133163,351.956818,90.563309,78.936684,1289.593628,-169.799667,74.857109,1270.745972,66.867668,,,,,,,,,,,,,,,,,,,
410,3.416667,177.157776,340.268219,-182.412323,-137.083725,352.418304,98.084557,78.748878,1289.148193,-166.244202,74.294945,1270.136719,70.391975,,,,,,,,,,,,,,,,,,,
411,3.425,176.953918,340.381165,-181.154068,-137.05687,352.882996,105.57811,78.524879,1288.680176,-162.604675,73.685059,1269.509888,74.00013,,,,,,,,,,,,,,,,,,,
412,3.433333,176.741058,340.494476,-179.827393,-137.053345,353.342499,113.031807,78.263786,1288.188843,-158.880661,73.030457,1268.865967,77.693588,,,,,,,,,,,,,,,,,,,
413,3.441667,176.518723,340.60556,-178.428192,-137.073746,353.787964,120.434067,77.964546,1287.673462,-155.071686,72.333229,1268.204224,81.473015,,,,,,,,,,,,,,,,,,,
414,3.45,176.286835,340.712189,-176.95256,-137.118469,354.210297,127.774376,77.62587,1287.133911,-151.177261,71.596222,1267.525024,85.339302,,,,,,,,,,,,,,,,,,,
415,3.458333,176.046494,340.813965,-175.395905,-137.187454,354.60025,135.043411,77.246452,1286.57019,-147.19696,70.82267,1266.828613,89.293594,,,,,,,,,,,,,,,,,,,
416,3.466667,175.799911,340.912262,-173.752777,-137.280106,354.948792,142.233017,76.825005,1285.982666,-143.130554,70.0131,1266.11438,93.335526,,,,,,,,,,,,,,,,,,,
417,3.475,175.549911,341.010071,-172.01712,-137.395386,355.247223,149.335754,76.36039,1285.371948,-138.977997,69.16526,1265.379761,97.463203,,,,,,,,,,,,,,,,,,,
418,3.483333,175.299438,341.111084,-170.18309,-137.531921,355.487671,156.344498,75.851494,1284.739746,-134.739304,68.277321,1264.624146,101.675095,,,,,,,,,,,,,,,,,,,
419,3.491667,175.051315,341.219482,-168.245285,-137.688004,355.663086,163.252045,75.297348,1284.087646,-130.414413,67.348564,1263.847656,105.970253,,,,,,,,,,,,,,,,,,,
420,3.5,174.808258,341.339661,-166.198761,-137.861618,355.766907,170.05069,74.696976,1283.418335,-126.00322,66.378342,1263.052368,110.347763,,,,,,,,,,,,,,,,,,,
421,3.508333,174.572403,341.475769,-164.039612,-138.050873,355.792572,176.73233,74.049126,1282.734497,-121.505463,65.367714,1262.241211,114.807869,,,,,,,,,,,,,,,,,,,
422,3.516667,174.344986,341.630951,-161.765701,-138.254135,355.732971,183.2883,73.352173,1282.039917,-116.920586,64.321251,1261.421265,119.353348,,,,,,,,,,,,,,,,,,,
423,3.525,174.126648,341.807739,-159.376175,-138.470291,355.579742,189.709793,72.604317,1281.338745,-112.247787,63.245453,1260.601563,123.988632,,,,,,,,,,,,,,,,,,,
424,3.533333,173.91835,342.009491,-156.869659,-138.698288,355.324493,195.988373,71.803688,1280.63562,-107.486076,62.145515,1259.790649,128.71788,,,,,,,,,,,,,,,,,,,
425,3.541667,173.722153,342.241425,-154.24292,-138.936478,354.961456,202.116852,70.948456,1279.935913,-102.634422,61.023815,1258.996582,133.544144,,,,,,,,,,,,,,,,,,,
