Format Version,1.22,Take Name,Walk straight forward LJL 2019-04-16 07.49.43 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-16 07.50.41.134 下午,Total Frames in Take,801,Total Exported Frames,801,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,CA050,CA050,CA050,CA180,CA180,CA180,CA3B0,CA3B0,CA3B0,CA400,CA400,CA400,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
65,0.541667,-154.343948,330.162994,91.753166,156.124451,318.864716,37.762321,-2.784491,1193.003174,257.404846,-18.712915,1202.820313,6.827727,,,,,,,,,,,,,,,,,,,
66,0.55,-154.669296,330.032257,91.790108,155.747314,319.066803,39.072067,-3.782187,1192.89978,258.283081,-19.3372,1202.910278,7.692155,,,,,,,,,,,,,,,,,,,
67,0.558333,-155.014984,329.896179,91.816536,155.354263,319.283295,40.494957,-4.807353,1192.794678,259.193695,-19.975868,1202.99707,8.59187,,,,,,,,,,,,,,,,,,,
68,0.566667,-155.381882,329.753662,91.834579,154.947556,319.51474,42.040028,-5.857011,1192.686523,260.135895,-20.6266,1203.080078,9.526227,,,,,,,,,,,,,,,,,,,
69,0.575,-155.771561,329.605133,91.845589,154.529861,319.761688,43.717579,-6.927629,1192.574341,261.108643,-21.287512,1203.158691,10.494184,,,,,,,,,,,,,,,,,,,
70,0.583333,-156.185669,329.451569,91.850731,154.104568,320.024872,45.539135,-8.015367,1192.457031,262.110748,-21.957211,1203.2323,11.494381,,,,,,,,,,,,,,,,,,,
71,0.591667,-156.624893,329.292755,91.851852,153.675354,320.305054,47.517147,-9.116159,1192.333252,263.140961,-22.634598,1203.299927,12.525404,,,,,,,,,,,,,,,,,,,
72,0.6,-157.08812,329.126129,91.851837,153.245819,320.603241,49.664597,-10.225558,1192.201294,264.197845,-23.318697,1203.359985,13.586082,,,,,,,,,,,,,,,,,,,
73,0.608333,-157.572617,328.947723,91.854065,152.819687,320.921112,51.994678,-11.338526,1192.05957,265.280518,-24.008648,1203.411621,14.675591,,,,,,,,,,,,,,,,,,,
74,0.616667,-158.074539,328.753784,91.861549,152.400589,321.261414,54.520332,-12.44934,1191.906128,266.388397,-24.703577,1203.453125,15.793429,,,,,,,,,,,,,,,,,,,
75,0.625,-158.588852,328.541718,91.876442,151.991623,321.62793,57.253471,-13.551628,1191.739014,267.521515,-25.402393,1203.483643,16.939472,,,,,,,,,,,,,,,,,,,
76,0.633333,-159.108658,328.310059,91.900154,151.594833,322.025696,60.204216,-14.638571,1191.556396,268.680389,-26.103741,1203.501343,18.114014,,,,,,,,,,,,,,,,,,,
77,0.641667,-159.624695,328.058929,91.93322,151.210632,322.460571,63.380398,-15.703248,1191.357056,269.865784,-26.806082,1203.504883,19.317677,,,,,,,,,,,,,,,,,,,
78,0.65,-160.125687,327.79126,91.974716,150.837921,322.939514,66.787292,-16.738922,1191.139282,271.078613,-27.507664,1203.493042,20.551262,,,,,,,,,,,,,,,,,,,
79,0.658333,-160.600586,327.512787,92.02224,150.474197,323.470673,70.427414,-17.739134,1190.902222,272.320007,-28.206352,1203.464478,21.815701,,,,,,,,,,,,,,,,,,,
80,0.666667,-161.041885,327.22879,92.073204,150.115845,324.062927,74.300377,-18.697769,1190.644897,273.591278,-28.899563,1203.418579,23.112036,,,,,,,,,,,,,,,,,,,
81,0.675,-161.447021,326.942139,92.125816,149.758652,324.725739,78.402847,-19.609222,1190.367188,274.893829,-29.58432,1203.355713,24.441311,,,,,,,,,,,,,,,,,,,
82,0.683333,-161.815536,326.654297,92.178993,149.398026,325.468536,82.728668,-20.468737,1190.069824,276.228912,-30.25729,1203.276733,25.804453,,,,,,,,,,,,,,,,,,,
83,0.691667,-162.146255,326.368256,92.232079,149.029114,326.299713,87.269234,-21.272734,1189.754272,277.597565,-30.91478,1203.183716,27.202248,,,,,,,,,,,,,,,,,,,
84,0.7,-162.43895,326.091156,92.285378,148.646622,327.225464,92.014023,-22.01907,1189.422729,279.000458,-31.552937,1203.078979,28.635365,,,,,,,,,,,,,,,,,,,
85,0.708333,-162.696487,325.832275,92.34008,148.245087,328.248718,96.951538,-22.707159,1189.077881,280.437988,-32.168011,1202.96521,30.104563,,,,,,,,,,,,,,,,,,,
86,0.716667,-162.922394,325.598846,92.397163,147.819244,329.368347,102.070091,-23.33799,1188.723145,281.910553,-32.756523,1202.845337,31.610922,,,,,,,,,,,,,,,,,,,
87,0.725,-163.118515,325.394318,92.457115,147.364288,330.5784,107.358284,-23.913916,1188.362061,283.418976,-33.315361,1202.721802,33.155857,,,,,,,,,,,,,,,,,,,
88,0.733333,-163.285294,325.219025,92.520813,146.875992,331.867859,112.805206,-24.438168,1187.998901,284.964844,-33.842117,1202.597046,34.741108,,,,,,,,,,,,,,,,,,,
89,0.741667,-163.422974,325.071442,92.590416,146.351486,333.221283,118.400482,-24.914446,1187.637817,286.550354,-34.33535,1202.473145,36.368835,,,,,,,,,,,,,,,,,,,
