Format Version,1.22,Take Name,Turn right 90 2019-04-15 07.41.59 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.42.26.780 下午,Total Frames in Take,959,Total Exported Frames,959,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,,,,,,,,,,,,,,,,,,,
,,C85D0,C85D0,C85D0,C85F0,C85F0,C85F0,C8620,C8620,C8620,C8630,C8630,C8630,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
57,0.475,1063.634644,334.463379,1341.312134,1255.857544,1295.539795,1215.827271,1234.362305,1290.994751,1450.899902,1383.348999,346.567169,1287.069336,,,,,,,,,,,,,,,,,,,
58,0.483333,1063.657837,334.57196,1340.250122,1254.89563,1295.729736,1216.062744,1233.738647,1291.16333,1451.188721,1383.055542,346.743896,1287.388794,,,,,,,,,,,,,,,,,,,
59,0.491667,1063.681641,334.670776,1339.212036,1253.953125,1295.909546,1216.303345,1233.118774,1291.321167,1451.480347,1382.776611,346.911743,1287.709961,,,,,,,,,,,,,,,,,,,
60,0.5,1063.701172,334.758301,1338.206787,1253.032593,1296.077515,1216.549072,1232.501221,1291.465454,1451.773926,1382.509888,347.070282,1288.024658,,,,,,,,,,,,,,,,,,,
61,0.508333,1063.71167,334.834595,1337.240479,1252.135864,1296.232666,1216.800049,1231.884888,1291.593018,1452.067993,1382.252808,347.216858,1288.323608,,,,,,,,,,,,,,,,,,,
62,0.516667,1063.70874,334.90036,1336.316895,1251.264526,1296.375488,1217.056641,1231.267212,1291.701172,1452.360718,1382.003174,347.34964,1288.598633,,,,,,,,,,,,,,,,,,,
63,0.525,1063.690063,334.955627,1335.440063,1250.419922,1296.50647,1217.318848,1230.646606,1291.787476,1452.650269,1381.758789,347.469513,1288.844238,,,,,,,,,,,,,,,,,,,
64,0.533333,1063.655762,334.999268,1334.61377,1249.603271,1296.627197,1217.586548,1230.021851,1291.851563,1452.935669,1381.5177,347.579834,1289.057739,,,,,,,,,,,,,,,,,,,
65,0.541667,1063.607788,335.02951,1333.842041,1248.814941,1296.739014,1217.858887,1229.393433,1291.894531,1453.216797,1381.278442,347.685272,1289.23877,,,,,,,,,,,,,,,,,,,
66,0.55,1063.548828,335.045563,1333.127319,1248.055298,1296.844238,1218.13562,1228.762817,1291.919556,1453.494385,1381.040527,347.790649,1289.388672,,,,,,,,,,,,,,,,,,,
67,0.558333,1063.481079,335.048035,1332.469849,1247.324341,1296.944824,1218.415405,1228.13147,1291.929932,1453.769775,1380.803467,347.900848,1289.509888,,,,,,,,,,,,,,,,,,,
68,0.566667,1063.40564,335.038788,1331.868286,1246.622314,1297.043335,1218.697632,1227.50061,1291.928955,1454.043457,1380.567017,348.019348,1289.605103,,,,,,,,,,,,,,,,,,,
69,0.575,1063.322632,335.020477,1331.320557,1245.94873,1297.141479,1218.981445,1226.871216,1291.919678,1454.316772,1380.331909,348.147095,1289.676147,,,,,,,,,,,,,,,,,,,
70,0.583333,1063.231201,334.996185,1330.82373,1245.302734,1297.240601,1219.266357,1226.244751,1291.905396,1454.59021,1380.098633,348.281616,1289.723755,,,,,,,,,,,,,,,,,,,
71,0.591667,1063.130371,334.968658,1330.375244,1244.682373,1297.341675,1219.552612,1225.622559,1291.889893,1454.865723,1379.868042,348.418549,1289.747803,,,,,,,,,,,,,,,,,,,
72,0.6,1063.019409,334.939636,1329.972168,1244.085693,1297.445435,1219.840088,1225.006104,1291.876709,1455.144775,1379.640991,348.553741,1289.74939,,,,,,,,,,,,,,,,,,,
73,0.608333,1062.898193,334.910004,1329.612061,1243.510742,1297.55249,1220.12915,1224.396484,1291.868042,1455.428467,1379.41748,348.68457,1289.730957,,,,,,,,,,,,,,,,,,,
74,0.616667,1062.767456,334.879913,1329.291748,1242.955811,1297.66272,1220.419434,1223.794434,1291.865112,1455.717163,1379.197998,348.80954,1289.695923,,,,,,,,,,,,,,,,,,,
75,0.625,1062.628784,334.84906,1329.008057,1242.419434,1297.776611,1220.710938,1223.200684,1291.866943,1456.010132,1378.981812,348.927826,1289.648682,,,,,,,,,,,,,,,,,,,
76,0.633333,1062.483765,334.816833,1328.757568,1241.900146,1297.893433,1221.003174,1222.615234,1291.871826,1456.30542,1378.768921,349.039124,1289.593628,,,,,,,,,,,,,,,,,,,
77,0.641667,1062.334595,334.782532,1328.536255,1241.395996,1298.013062,1221.295654,1222.038086,1291.876709,1456.600952,1378.559082,349.143738,1289.535034,,,,,,,,,,,,,,,,,,,
78,0.65,1062.182739,334.745667,1328.340576,1240.904419,1298.134888,1221.587891,1221.468994,1291.87915,1456.894531,1378.352417,349.242157,1289.477417,,,,,,,,,,,,,,,,,,,
79,0.658333,1062.030396,334.706146,1328.166382,1240.423096,1298.258179,1221.879761,1220.908813,1291.877686,1457.185181,1378.14917,349.335144,1289.424561,,,,,,,,,,,,,,,,,,,
80,0.666667,1061.878296,334.664276,1328.01001,1239.949463,1298.381836,1222.170654,1220.358398,1291.871704,1457.472412,1377.949585,349.423645,1289.379761,,,,,,,,,,,,,,,,,,,
81,0.675,1061.727417,334.620697,1327.867432,1239.481812,1298.505127,1222.460815,1219.819458,1291.862061,1457.756958,1377.754272,349.508698,1289.345703,,,,,,,,,,,,,,,,,,,
82,0.683333,1061.577515,334.576172,1327.735107,1239.018921,1298.627197,1222.75,1219.292603,1291.848633,1458.03894,1377.563843,349.591339,1289.324463,,,,,,,,,,,,,,,,,,,
83,0.691667,1061.428955,334.531433,1327.609985,1238.559814,1298.747925,1223.03772,1218.778076,1291.830933,1458.317261,1377.378906,349.672668,1289.317139,,,,,,,,,,,,,,,,,,,
84,0.7,1061.281128,334.487122,1327.489868,1238.104614,1298.866211,1223.323975,1218.275024,1291.806641,1458.59021,1377.200195,349.75354,1289.324829,,,,,,,,,,,,,,,,,,,
85,0.708333,1061.134277,334.443756,1327.373169,1237.653198,1298.982056,1223.608154,1217.782837,1291.774292,1458.855591,1377.02832,349.834473,1289.347534,,,,,,,,,,,,,,,,,,,
