Format Version,1.22,Take Name,Turn left 90 ws 2019-04-15 08.05.32 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.05.48.300 下午,Total Frames in Take,740,Total Exported Frames,740,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,Trunk Front,Trunk Front,Trunk Front,RTip,RTip,RTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C90F0,C90F0,C90F0,C9110,C9110,C9110,C9120,C9120,C9120,C9160,C9160,C9160,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
107,0.891667,-1008.504395,323.625793,1560.342529,-1140.388184,1205.853638,1763.026611,-1306.918335,304.488953,1609.282593,-1156.807495,1196.543823,1500.929688,,,,,,,,,,,,,,,,,,,
108,0.9,-1008.513672,323.622162,1560.276733,-1140.288696,1205.809204,1762.96521,-1306.907104,304.49176,1609.275391,-1157.03064,1196.595703,1500.927734,,,,,,,,,,,,,,,,,,,
109,0.908333,-1008.522766,323.618622,1560.215088,-1140.191284,1205.765869,1762.906128,-1306.894775,304.494598,1609.270996,-1157.25061,1196.64502,1500.927246,,,,,,,,,,,,,,,,,,,
110,0.916667,-1008.531311,323.615082,1560.157349,-1140.095947,1205.723633,1762.849609,-1306.881714,304.497437,1609.269287,-1157.46814,1196.691895,1500.928467,,,,,,,,,,,,,,,,,,,
111,0.925,-1008.539551,323.611481,1560.103027,-1140.002319,1205.682739,1762.795898,-1306.868042,304.500397,1609.269531,-1157.68396,1196.735962,1500.932007,,,,,,,,,,,,,,,,,,,
112,0.933333,-1008.547424,323.607788,1560.052002,-1139.910522,1205.643555,1762.744995,-1306.85437,304.50351,1609.27124,-1157.898682,1196.776978,1500.93811,,,,,,,,,,,,,,,,,,,
113,0.941667,-1008.55481,323.604095,1560.003906,-1139.820435,1205.606079,1762.697266,-1306.840942,304.506805,1609.274536,-1158.112671,1196.814819,1500.947144,,,,,,,,,,,,,,,,,,,
114,0.95,-1008.561584,323.600555,1559.95813,-1139.731934,1205.570557,1762.652588,-1306.827637,304.510284,1609.278809,-1158.326538,1196.849365,1500.959473,,,,,,,,,,,,,,,,,,,
115,0.958333,-1008.568176,323.59729,1559.914429,-1139.644531,1205.537109,1762.611206,-1306.815063,304.513855,1609.284058,-1158.540405,1196.880737,1500.975586,,,,,,,,,,,,,,,,,,,
116,0.966667,-1008.574219,323.594391,1559.872559,-1139.55835,1205.505371,1762.572998,-1306.803101,304.517365,1609.290405,-1158.754395,1196.908813,1500.995361,,,,,,,,,,,,,,,,,,,
