Format Version,1.22,Take Name,Turn left 90 RHG 2019-04-15 07.37.09 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 07.37.36.955 下午,Total Frames in Take,798,Total Exported Frames,798,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8370,C8370,C8370,C8380,C8380,C8380,C83F0,C83F0,C83F0,C8440,C8440,C8440,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
90,0.75,-983.012512,353.259979,1297.324341,-1304.056396,337.950562,1332.316772,-1145.834106,1292.730225,1482.831543,-1139.658691,1288.43689,1243.967407,,,,,,,,,,,,,,,,,,,
91,0.758333,-982.942871,353.223297,1297.297974,-1303.996826,337.946533,1332.348633,-1145.682983,1292.764404,1482.684082,-1139.466431,1288.504639,1243.80481,,,,,,,,,,,,,,,,,,,
92,0.766667,-982.874268,353.188293,1297.269653,-1303.937744,337.941864,1332.386108,-1145.536377,1292.799683,1482.533203,-1139.271606,1288.573975,1243.638184,,,,,,,,,,,,,,,,,,,
93,0.775,-982.807068,353.155121,1297.23877,-1303.879639,337.936584,1332.428223,-1145.39502,1292.835571,1482.379028,-1139.073975,1288.644287,1243.468018,,,,,,,,,,,,,,,,,,,
94,0.783333,-982.741455,353.123535,1297.204956,-1303.822144,337.930695,1332.473633,-1145.258911,1292.871826,1482.222046,-1138.873047,1288.714722,1243.294678,,,,,,,,,,,,,,,,,,,
95,0.791667,-982.677673,353.093475,1297.167603,-1303.765869,337.924377,1332.521118,-1145.12854,1292.907959,1482.062012,-1138.669312,1288.785156,1243.118286,,,,,,,,,,,,,,,,,,,
96,0.8,-982.615662,353.064606,1297.126831,-1303.710571,337.917786,1332.568726,-1145.003296,1292.943848,1481.898926,-1138.463501,1288.855225,1242.93811,,,,,,,,,,,,,,,,,,,
97,0.808333,-982.555298,353.036652,1297.082397,-1303.656616,337.911011,1332.615234,-1144.883545,1292.979004,1481.732544,-1138.257202,1288.925293,1242.753906,,,,,,,,,,,,,,,,,,,
98,0.816667,-982.496277,353.009399,1297.034302,-1303.604004,337.904266,1332.658936,-1144.768799,1293.013306,1481.562744,-1138.051758,1288.995239,1242.564941,,,,,,,,,,,,,,,,,,,
99,0.825,-982.438477,352.982788,1296.982422,-1303.552734,337.897614,1332.69812,-1144.65918,1293.046509,1481.389282,-1137.848755,1289.065063,1242.371216,,,,,,,,,,,,,,,,,,,
100,0.833333,-982.381958,352.956696,1296.92688,-1303.503174,337.89093,1332.731445,-1144.554199,1293.078369,1481.212036,-1137.648926,1289.133789,1242.173096,,,,,,,,,,,,,,,,,,,
101,0.841667,-982.326599,352.931122,1296.867432,-1303.4552,337.884186,1332.75769,-1144.453613,1293.109009,1481.030762,-1137.452393,1289.200928,1241.970825,,,,,,,,,,,,,,,,,,,
102,0.85,-982.272461,352.906067,1296.803955,-1303.408936,337.877197,1332.775879,-1144.357056,1293.138672,1480.845337,-1137.258911,1289.265503,1241.765137,,,,,,,,,,,,,,,,,,,
103,0.858333,-982.219543,352.881592,1296.736572,-1303.364624,337.869781,1332.784912,-1144.26416,1293.166992,1480.655762,-1137.067993,1289.327148,1241.556396,,,,,,,,,,,,,,,,,,,
104,0.866667,-982.167908,352.857635,1296.664917,-1303.321777,337.861877,1332.784668,-1144.174194,1293.194702,1480.462402,-1136.879761,1289.385498,1241.345337,,,,,,,,,,,,,,,,,,,
105,0.875,-982.117798,352.834229,1296.589111,-1303.28064,337.853302,1332.774902,-1144.086914,1293.22168,1480.265259,-1136.694458,1289.440674,1241.13208,,,,,,,,,,,,,,,,,,,
106,0.883333,-982.069336,352.811218,1296.509155,-1303.240723,337.844116,1332.756104,-1144.001709,1293.248169,1480.064453,-1136.512817,1289.493164,1240.916382,,,,,,,,,,,,,,,,,,,
107,0.891667,-982.022644,352.788422,1296.425171,-1303.202148,337.834167,1332.729004,-1143.918213,1293.274414,1479.860474,-1136.336426,1289.544189,1240.697266,,,,,,,,,,,,,,,,,,,
108,0.9,-981.978027,352.765594,1296.337646,-1303.164673,337.823517,1332.694336,-1143.836182,1293.300293,1479.653198,-1136.166382,1289.59436,1240.474365,,,,,,,,,,,,,,,,,,,
109,0.908333,-981.935425,352.742432,1296.246582,-1303.12854,337.812225,1332.653442,-1143.755371,1293.326172,1479.443237,-1136.003174,1289.644165,1240.24707,,,,,,,,,,,,,,,,,,,
110,0.916667,-981.895325,352.718628,1296.152466,-1303.093384,337.800354,1332.607544,-1143.675537,1293.351929,1479.230347,-1135.84668,1289.693115,1240.016235,,,,,,,,,,,,,,,,,,,
111,0.925,-981.857605,352.693939,1296.055786,-1303.059814,337.787994,1332.558105,-1143.59668,1293.377563,1479.015259,-1135.695801,1289.740601,1239.782593,,,,,,,,,,,,,,,,,,,
112,0.933333,-981.822388,352.668213,1295.956787,-1303.02771,337.775177,1332.506714,-1143.518677,1293.402832,1478.797607,-1135.549438,1289.785767,1239.547485,,,,,,,,,,,,,,,,,,,
113,0.941667,-981.78949,352.641418,1295.855957,-1302.997437,337.76178,1332.454956,-1143.441528,1293.42749,1478.577271,-1135.406006,1289.828003,1239.311401,,,,,,,,,,,,,,,,,,,
114,0.95,-981.758789,352.613708,1295.754028,-1302.969238,337.747681,1332.404663,-1143.365112,1293.45105,1478.354004,-1135.265137,1289.867065,1239.074829,,,,,,,,,,,,,,,,,,,
115,0.958333,-981.72998,352.585297,1295.651733,-1302.943237,337.732697,1332.357544,-1143.289185,1293.473389,1478.127075,-1135.126221,1289.903198,1238.837646,,,,,,,,,,,,,,,,,,,
116,0.966667,-981.70282,352.556396,1295.550049,-1302.919434,337.716644,1332.315552,-1143.213867,1293.493774,1477.895752,-1134.989624,1289.936523,1238.599487,,,,,,,,,,,,,,,,,,,
117,0.975,-981.676941,352.527252,1295.449951,-1302.897949,337.699341,1332.280518,-1143.139038,1293.512085,1477.659424,-1134.855835,1289.968018,1238.360107,,,,,,,,,,,,,,,,,,,
118,0.983333,-981.6521,352.498047,1295.352539,-1302.878784,337.680786,1332.253418,-1143.064941,1293.528442,1477.418213,-1134.725952,1289.998291,1238.118652,,,,,,,,,,,,,,,,,,,
119,0.991667,-981.628113,352.468903,1295.258789,-1302.861938,337.661011,1332.235596,-1142.992188,1293.543091,1477.172241,-1134.600586,1290.028076,1237.874512,,,,,,,,,,,,,,,,,,,
120,1,-981.604858,352.439941,1295.169312,-1302.847534,337.640289,1332.227051,-1142.920776,1293.556396,1476.922119,-1134.480225,1290.057983,1237.626953,,,,,,,,,,,,,,,,,,,
121,1.008333,-981.582214,352.411285,1295.084351,-1302.835083,337.618866,1332.227905,-1142.851318,1293.569214,1476.668457,-1134.364868,1290.087891,1237.37561,,,,,,,,,,,,,,,,,,,
