Format Version,1.22,Take Name,Walk straight ZY 2019-04-17 09.31.11 AM_043,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.59.03.441 上午,Total Frames in Take,390,Total Exported Frames,390,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C3FD0,C3FD0,C3FD0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
51,0.425,-125.968666,354.783539,66.796913,5.82668,1151.241699,236.384445,139.516312,367.079651,100.910065,29.555819,1108.062256,-1.645106,,,,,,,,,,,,,,,,,,,
52,0.433333,-125.979576,354.782135,66.813553,5.858269,1151.29248,236.325974,139.516907,367.108032,100.874771,29.512814,1108.02417,-1.693562,,,,,,,,,,,,,,,,,,,
53,0.441667,-125.988991,354.782104,66.82579,5.886844,1151.340942,236.268417,139.5224,367.148499,100.842323,29.479723,1107.986938,-1.739843,,,,,,,,,,,,,,,,,,,
54,0.45,-125.997292,354.78244,66.833847,5.911695,1151.387451,236.212204,139.532349,367.202362,100.812744,29.456543,1107.951416,-1.783571,,,,,,,,,,,,,,,,,,,
55,0.458333,-126.005363,354.783447,66.838707,5.932828,1151.432495,236.157974,139.545044,367.262482,100.787056,29.442673,1107.917358,-1.824705,,,,,,,,,,,,,,,,,,,
56,0.466667,-126.013489,354.784607,66.841339,5.949624,1151.476807,236.105957,139.556915,367.312683,100.768044,29.438314,1107.884766,-1.863073,,,,,,,,,,,,,,,,,,,
57,0.475,-126.021248,354.785095,66.841728,5.961018,1151.520996,236.056458,139.566238,367.34671,100.756981,29.444157,1107.854492,-1.897815,,,,,,,,,,,,,,,,,,,
58,0.483333,-126.027496,354.785034,66.838951,5.966564,1151.56543,236.009781,139.573166,367.367523,100.753517,29.460239,1107.827026,-1.928189,,,,,,,,,,,,,,,,,,,
59,0.491667,-126.031578,354.784363,66.831978,5.96639,1151.611206,235.9664,139.57811,367.378082,100.757156,29.485859,1107.802612,-1.954065,,,,,,,,,,,,,,,,,,,
60,0.5,-126.032669,354.782532,66.819916,5.9606,1151.659668,235.926956,139.58136,367.380615,100.766846,29.520163,1107.781494,-1.975671,,,,,,,,,,,,,,,,,,,
61,0.508333,-126.029282,354.77951,66.80249,5.949332,1151.71167,235.891983,139.583481,367.377106,100.781761,29.562029,1107.763672,-1.993034,,,,,,,,,,,,,,,,,,,
62,0.516667,-126.021385,354.776337,66.779961,5.932657,1151.767822,235.861603,139.585327,367.369324,100.801674,29.61017,1107.748657,-2.005919,,,,,,,,,,,,,,,,,,,
63,0.525,-126.010361,354.774139,66.75296,5.910737,1151.828369,235.835419,139.587082,367.358215,100.826454,29.664574,1107.736084,-2.014444,,,,,,,,,,,,,,,,,,,
64,0.533333,-125.99707,354.772858,66.722076,5.884162,1151.893799,235.813141,139.58844,367.343597,100.85585,29.724958,1107.726196,-2.018745,,,,,,,,,,,,,,,,,,,
65,0.541667,-125.982506,354.772614,66.687965,5.853516,1151.963745,235.794876,139.589493,367.324646,100.889435,29.789888,1107.718506,-2.018777,,,,,,,,,,,,,,,,,,,
66,0.55,-125.968056,354.775604,66.651932,5.819211,1152.037598,235.780136,139.589783,367.299866,100.926514,29.858187,1107.713257,-2.014553,,,,,,,,,,,,,,,,,,,
