Format Version,1.22,Take Name,Walk straight forward  ws 2019-04-15 07.56.11 PM,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-15 08.01.17.249 下午,Total Frames in Take,914,Total Exported Frames,914,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,LTip,LTip,LTip,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C8FC0,C8FC0,C8FC0,C9000,C9000,C9000,C9010,C9010,C9010,C9020,C9020,C9020,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
43,0.358333,134.171432,319.936249,93.179939,-162.254135,302.640503,82.492744,-17.111685,1207.664673,268.147186,20.256399,1196.574829,8.682731,,,,,,,,,,,,,,,,,,,
44,0.366667,134.177689,319.928497,93.18103,-162.256607,302.688873,82.538277,-17.1,1207.663452,268.114777,20.286934,1196.562866,8.645755,,,,,,,,,,,,,,,,,,,
45,0.375,134.183945,319.920868,93.182404,-162.25943,302.739777,82.586098,-17.087027,1207.663208,268.081024,20.317099,1196.549805,8.609345,,,,,,,,,,,,,,,,,,,
46,0.383333,134.190247,319.913391,93.18399,-162.261642,302.788269,82.631599,-17.072969,1207.664185,268.046112,20.346916,1196.535767,8.573565,,,,,,,,,,,,,,,,,,,
47,0.391667,134.196579,319.906219,93.185738,-162.262451,302.830292,82.671021,-17.058043,1207.666138,268.010193,20.376411,1196.52063,8.538433,,,,,,,,,,,,,,,,,,,
48,0.4,134.202896,319.899292,93.187592,-162.261383,302.863434,82.702187,-17.042439,1207.668945,267.97348,20.405621,1196.504883,8.50393,,,,,,,,,,,,,,,,,,,
49,0.408333,134.209167,319.892731,93.18956,-162.258224,302.886719,82.724167,-17.026342,1207.672363,267.936096,20.434584,1196.488403,8.470017,,,,,,,,,,,,,,,,,,,
50,0.416667,134.215454,319.886627,93.191628,-162.25296,302.899689,82.736618,-17.009928,1207.67627,267.898254,20.463346,1196.471313,8.43667,,,,,,,,,,,,,,,,,,,
51,0.425,134.221893,319.881012,93.193779,-162.245605,302.902191,82.739502,-16.993364,1207.680664,267.859924,20.491951,1196.454102,8.403893,,,,,,,,,,,,,,,,,,,
52,0.433333,134.228592,319.876099,93.195953,-162.236252,302.894318,82.732964,-16.976812,1207.685059,267.821228,20.520475,1196.436646,8.371723,,,,,,,,,,,,,,,,,,,
53,0.441667,134.235519,319.871857,93.198059,-162.225067,302.876373,82.717285,-16.960413,1207.689697,267.782166,20.549004,1196.419067,8.340193,,,,,,,,,,,,,,,,,,,
54,0.45,134.242691,319.868225,93.199989,-162.212189,302.848969,82.693031,-16.944298,1207.694336,267.742767,20.577572,1196.401611,8.309316,,,,,,,,,,,,,,,,,,,
55,0.458333,134.250092,319.865143,93.201591,-162.197891,302.813324,82.6614,-16.928581,1207.69873,267.703125,20.606163,1196.384155,8.279072,,,,,,,,,,,,,,,,,,,
56,0.466667,134.257675,319.862366,93.202667,-162.182556,302.772125,82.624756,-16.91333,1207.703125,267.663269,20.634716,1196.366699,8.249401,,,,,,,,,,,,,,,,,,,
57,0.475,134.26532,319.859619,93.203018,-162.166946,302.729767,82.58709,-16.898577,1207.707397,267.623383,20.663164,1196.349365,8.220201,,,,,,,,,,,,,,,,,,,
58,0.483333,134.272919,319.856689,93.20253,-162.152023,302.691376,82.553177,-16.884327,1207.711548,267.583466,20.691437,1196.332153,8.19136,,,,,,,,,,,,,,,,,,,
59,0.491667,134.280441,319.853455,93.20118,-162.138626,302.661407,82.527,-16.87056,1207.715576,267.543518,20.719475,1196.314819,8.162786,,,,,,,,,,,,,,,,,,,
60,0.5,134.287872,319.849854,93.199005,-162.127304,302.642517,82.510826,-16.857214,1207.719727,267.50354,20.747198,1196.297485,8.13439,,,,,,,,,,,,,,,,,,,
61,0.508333,134.295258,319.845825,93.196053,-162.118225,302.635834,82.505569,-16.844208,1207.723633,267.463318,20.774521,1196.280273,8.106091,,,,,,,,,,,,,,,,,,,
62,0.516667,134.302673,319.841492,93.192413,-162.111267,302.641479,82.511139,-16.831448,1207.727539,267.422791,20.801365,1196.263062,8.07778,,,,,,,,,,,,,,,,,,,
63,0.525,134.310165,319.837067,93.188194,-162.106247,302.658661,82.526703,-16.8188,1207.731567,267.381653,20.827679,1196.245972,8.049333,,,,,,,,,,,,,,,,,,,
64,0.533333,134.317764,319.832611,93.18351,-162.102921,302.685547,82.550568,-16.806034,1207.735718,267.339691,20.853434,1196.229248,8.020612,,,,,,,,,,,,,,,,,,,
65,0.541667,134.325409,319.828308,93.17849,-162.101028,302.719513,82.580124,-16.792871,1207.740356,267.296539,20.878658,1196.212646,7.991477,,,,,,,,,,,,,,,,,,,
66,0.55,134.333069,319.824158,93.173294,-162.100235,302.757141,82.612389,-16.779018,1207.745361,267.252045,20.90344,1196.196655,7.9618,,,,,,,,,,,,,,,,,,,
67,0.558333,134.340683,319.820251,93.168137,-162.100082,302.795197,82.644409,-16.764242,1207.750977,267.206116,20.927895,1196.181152,7.931478,,,,,,,,,,,,,,,,,,,
68,0.566667,134.348221,319.81665,93.163231,-162.099976,302.830292,82.673256,-16.748465,1207.756958,267.158752,20.952126,1196.166138,7.900448,,,,,,,,,,,,,,,,,,,
69,0.575,134.355576,319.813324,93.158783,-162.09935,302.859436,82.696487,-16.731916,1207.76355,267.110229,20.976225,1196.151611,7.868681,,,,,,,,,,,,,,,,,,,
70,0.583333,134.36261,319.810211,93.155014,-162.097794,302.880768,82.712631,-16.715153,1207.770264,267.061066,21.000311,1196.137695,7.836157,,,,,,,,,,,,,,,,,,,
71,0.591667,134.369247,319.807343,93.152008,-162.095047,302.893341,82.721039,-16.698576,1207.776489,267.011597,21.024553,1196.124023,7.802853,,,,,,,,,,,,,,,,,,,
72,0.6,134.375443,319.804657,93.149757,-162.090927,302.896759,82.721428,-16.681784,1207.782593,266.9617,21.049183,1196.110962,7.768708,,,,,,,,,,,,,,,,,,,
73,0.608333,134.381149,319.802032,93.148186,-162.085312,302.890869,82.713669,-16.663612,1207.789063,266.910706,21.074446,1196.098389,7.733627,,,,,,,,,,,,,,,,,,,
74,0.616667,134.386383,319.799438,93.147217,-162.078125,302.875549,82.697716,-16.642944,1207.796509,266.858002,21.100536,1196.085815,7.697489,,,,,,,,,,,,,,,,,,,
75,0.625,134.391281,319.796783,93.146881,-162.069397,302.851074,82.673714,-16.619301,1207.80481,266.803253,21.127541,1196.073486,7.660193,,,,,,,,,,,,,,,,,,,
76,0.633333,134.39592,319.794098,93.14724,-162.05928,302.818024,82.642143,-16.593031,1207.814209,266.746613,21.155424,1196.061279,7.621695,,,,,,,,,,,,,,,,,,,
77,0.641667,134.400375,319.79129,93.148315,-162.047943,302.777618,82.604156,-16.565306,1207.824097,266.688599,21.184038,1196.04895,7.582042,,,,,,,,,,,,,,,,,,,
78,0.65,134.404587,319.7883,93.150063,-162.035767,302.732452,82.562065,-16.537741,1207.83374,266.629974,21.213173,1196.036499,7.541391,,,,,,,,,,,,,,,,,,,
79,0.658333,134.408493,319.785004,93.152412,-162.023376,302.686676,82.519806,-16.511757,1207.842529,266.571442,21.242599,1196.023438,7.499963,,,,,,,,,,,,,,,,,,,
80,0.666667,134.412109,319.781372,93.155281,-162.011581,302.645416,82.482124,-16.488262,1207.850098,266.513306,21.272095,1196.009888,7.457986,,,,,,,,,,,,,,,,,,,
81,0.675,134.415573,319.777466,93.158615,-162.001053,302.613007,82.452988,-16.467737,1207.855957,266.455719,21.30147,1195.995605,7.415637,,,,,,,,,,,,,,,,,,,
82,0.683333,134.418915,319.773346,93.162376,-161.992401,302.592194,82.434898,-16.450386,1207.859985,266.398621,21.330561,1195.980225,7.373007,,,,,,,,,,,,,,,,,,,
83,0.691667,134.422226,319.768951,93.166466,-161.986038,302.584351,82.429192,-16.436253,1207.862305,266.34198,21.359236,1195.963623,7.330095,,,,,,,,,,,,,,,,,,,
84,0.7,134.425476,319.764282,93.170822,-161.982224,302.590027,82.436401,-16.425289,1207.862671,266.285828,21.387381,1195.945923,7.286819,,,,,,,,,,,,,,,,,,,
85,0.708333,134.428619,319.759247,93.175385,-161.980988,302.608765,82.456314,-16.417414,1207.861084,266.230225,21.414927,1195.927246,7.243056,,,,,,,,,,,,,,,,,,,
86,0.716667,134.431717,319.753815,93.180176,-161.982193,302.639282,82.48793,-16.412539,1207.857544,266.175232,21.441856,1195.907471,7.198691,,,,,,,,,,,,,,,,,,,
87,0.725,134.434769,319.748108,93.18528,-161.985443,302.678955,82.528992,-16.410568,1207.852295,266.121063,21.468227,1195.886841,7.153672,,,,,,,,,,,,,,,,,,,
88,0.733333,134.43782,319.742126,93.190804,-161.989975,302.723419,82.575554,-16.411379,1207.845093,266.067841,21.494127,1195.865601,7.108009,,,,,,,,,,,,,,,,,,,
