Format Version,1.22,Take Name,Walk straight forward  HJ 2019-04-12 04.00.40 PM_020,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-12 04.11.55.902 下午,Total Frames in Take,743,Total Exported Frames,743,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,RTip,RTip,RTip,,,,,,,,,,,,,,,,,,,
,,CEED0,CEED0,CEED0,CEEE0,CEEE0,CEEE0,CEF20,CEF20,CEF20,CF030,CF030,CF030,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
50,0.416667,22.156342,1310.742676,242.892349,182.106567,361.391388,67.335716,20.8694,1293.392822,-28.796597,-162.004562,359.105927,76.755989,,,,,,,,,,,,,,,,,,,
51,0.425,22.029648,1310.661621,243.208557,182.018707,361.425262,67.27861,20.948002,1293.508667,-28.495298,-162.02504,359.088104,76.770271,,,,,,,,,,,,,,,,,,,
52,0.433333,21.889025,1310.578247,243.541245,181.922562,361.460724,67.224319,21.008854,1293.624634,-28.179028,-162.055222,359.068604,76.764648,,,,,,,,,,,,,,,,,,,
53,0.441667,21.734497,1310.492676,243.890015,181.819321,361.497192,67.173264,21.052464,1293.740356,-27.847574,-162.094269,359.047638,76.741364,,,,,,,,,,,,,,,,,,,
54,0.45,21.56608,1310.405029,244.254562,181.709991,361.534027,67.12571,21.079287,1293.856079,-27.500748,-162.141083,359.025574,76.702591,,,,,,,,,,,,,,,,,,,
55,0.458333,21.383669,1310.315796,244.634583,181.595398,361.57074,67.081924,21.089632,1293.97168,-27.138542,-162.194382,359.002625,76.650681,,,,,,,,,,,,,,,,,,,
56,0.466667,21.186968,1310.225342,245.029846,181.476379,361.606873,67.042358,21.08358,1294.087524,-26.761274,-162.252853,358.979004,76.588127,,,,,,,,,,,,,,,,,,,
57,0.475,20.975628,1310.133667,245.439972,181.353958,361.642029,67.007706,21.061125,1294.203857,-26.369577,-162.315155,358.954803,76.517662,,,,,,,,,,,,,,,,,,,
58,0.483333,20.749491,1310.040894,245.864548,181.229294,361.675964,66.978943,21.0224,1294.321167,-25.964172,-162.380127,358.930023,76.442284,,,,,,,,,,,,,,,,,,,
59,0.491667,20.508743,1309.947021,246.303024,181.103699,361.708557,66.957314,20.967873,1294.439819,-25.545601,-162.446747,358.90451,76.365234,,,,,,,,,,,,,,,,,,,
60,0.5,20.253832,1309.852051,246.754837,180.978516,361.739624,66.944191,20.898367,1294.559937,-25.114096,-162.514221,358.878021,76.289932,,,,,,,,,,,,,,,,,,,
61,0.508333,19.98522,1309.755859,247.219376,180.85498,361.769348,66.940994,20.814939,1294.681763,-24.669664,-162.58194,358.850281,76.219818,,,,,,,,,,,,,,,,,,,
62,0.516667,19.703203,1309.658447,247.696014,180.734253,361.797852,66.949074,20.718727,1294.805298,-24.212328,-162.649506,358.820953,76.158195,,,,,,,,,,,,,,,,,,,
63,0.525,19.40785,1309.559692,248.18425,180.617264,361.825378,66.96965,20.610758,1294.930176,-23.742348,-162.716843,358.789886,76.108086,,,,,,,,,,,,,,,,,,,
64,0.533333,19.099045,1309.459595,248.683685,180.504639,361.852264,67.00367,20.491835,1295.056519,-23.260263,-162.783997,358.756927,76.072189,,,,,,,,,,,,,,,,,,,
65,0.541667,18.776625,1309.358032,249.194,180.396606,361.878632,67.051888,20.362545,1295.183838,-22.766708,-162.851212,358.722046,76.052795,,,,,,,,,,,,,,,,,,,
66,0.55,18.440586,1309.255127,249.714859,180.292953,361.904663,67.114807,20.223406,1295.311768,-22.262104,-162.918747,358.685181,76.051727,,,,,,,,,,,,,,,,,,,
67,0.558333,18.091164,1309.151001,250.246078,180.192993,361.930298,67.192818,20.075035,1295.440308,-21.746525,-162.986801,358.646484,76.070259,,,,,,,,,,,,,,,,,,,
68,0.566667,17.728687,1309.046265,250.787521,180.095764,361.955627,67.286232,19.918226,1295.568604,-21.219833,-163.055542,358.605988,76.109123,,,,,,,,,,,,,,,,,,,
69,0.575,17.353415,1308.940918,251.33931,179.999985,361.980713,67.395424,19.753769,1295.696167,-20.681894,-163.125107,358.563843,76.16851,,,,,,,,,,,,,,,,,,,
70,0.583333,16.965555,1308.835449,251.901657,179.904175,362.005676,67.520813,19.582167,1295.822266,-20.132629,-163.195679,358.520294,76.247971,,,,,,,,,,,,,,,,,,,
71,0.591667,16.565422,1308.730225,252.47496,179.806732,362.030762,67.66288,19.403463,1295.946533,-19.571909,-163.267456,358.475616,76.346519,,,,,,,,,,,,,,,,,,,
72,0.6,16.153538,1308.625244,253.059631,179.705902,362.056213,67.822235,19.217394,1296.068237,-18.999475,-163.340683,358.430176,76.462608,,,,,,,,,,,,,,,,,,,
73,0.608333,15.730653,1308.520752,253.656113,179.599945,362.082397,67.999603,19.023684,1296.187256,-18.414932,-163.415634,358.384399,76.594261,,,,,,,,,,,,,,,,,,,
74,0.616667,15.297577,1308.41687,254.264954,179.487228,362.109497,68.195923,18.822121,1296.302979,-17.817797,-163.492493,358.338654,76.739151,,,,,,,,,,,,,,,,,,,
75,0.625,14.854936,1308.313477,254.886932,179.366333,362.137878,68.412346,18.61249,1296.414795,-17.207621,-163.571335,358.29303,76.89476,,,,,,,,,,,,,,,,,,,
76,0.633333,14.403098,1308.210449,255.522675,179.236069,362.167542,68.650192,18.394554,1296.522339,-16.584091,-163.652283,358.247437,77.058647,,,,,,,,,,,,,,,,,,,
77,0.641667,13.942342,1308.1073,256.172699,179.095444,362.198273,68.911018,18.168171,1296.625,-15.947008,-163.735474,358.201416,77.228706,,,,,,,,,,,,,,,,,,,
78,0.65,13.47295,1308.003784,256.837189,178.943634,362.229614,69.196587,17.933281,1296.722656,-15.296133,-163.821045,358.15448,77.403351,,,,,,,,,,,,,,,,,,,
79,0.658333,12.995098,1307.89978,257.516296,178.779861,362.260895,69.509056,17.689774,1296.815308,-14.63109,-163.909088,358.10611,77.581657,,,,,,,,,,,,,,,,,,,
80,0.666667,12.508749,1307.795044,258.210083,178.603409,362.29126,69.851044,17.437428,1296.902954,-13.95151,-163.999847,358.055695,77.763359,,,,,,,,,,,,,,,,,,,
81,0.675,12.013766,1307.689453,258.918854,178.413605,362.319824,70.225746,17.17601,1296.985962,-13.257325,-164.093414,358.002869,77.948807,,,,,,,,,,,,,,,,,,,
